genre,id,name,sinopsis,tags
Stealth,374,Never Stop Sneakin',"Never Stop Sneakin' is a stealth game for the Nintendo Switch. It is ranked #1735 on the all-time Top Rated Switch games,  with a total of 6 reviews  and an average score of 7.53.","['Action adventure', 'Stealth', 'Science Fiction', 'Funny', 'Low-poly', 'Third Person', 'Top-Down', 'Retro inspired']"
Stealth,1065,Party Hard,"Party Hard is a stealth game for the Nintendo Switch. It is ranked #2282 on the all-time Top Rated Switch games,  with a total of 7 reviews  and an average score of 7.21.",['No tags']
Stealth,5595,El Hijo - A Wild West Tale,"El Hijo - A Wild West Tale is a stealth game for the Nintendo Switch. It is ranked #2399 on the all-time Top Rated Switch games,  with a total of 9 reviews  and an average score of 7.14.","['Exploration', 'Puzzle', 'Western', 'Coming of age story', 'Emotional', 'Cartoon / comics', 'Real-time']"
Stealth,629,Spy Chameleon,"Spy Chameleon is a stealth game for the Nintendo Switch. It is ranked #2584 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 7.00.",['No tags']
Stealth,2361,Sniper Elite V2 Remastered,"Sniper Elite V2 Remastered is a stealth game for the Nintendo Switch. It is ranked #2783 on the all-time Top Rated Switch games,  with a total of 10 reviews  and an average score of 6.90. It is part of the Sniper Elite series.","['Shooting', 'Stealth', 'Sniping', 'World War II', 'Gore', 'Third Person']"
Stealth,5567,One Escape,"One Escape is a stealth game for the Nintendo Switch. It is ranked #2947 on the all-time Top Rated Switch games,  with a total of 5 reviews  and an average score of 6.80.",['No tags']
Stealth,2015,Aragami - Shadow Edition,"Aragami - Shadow Edition is a stealth game for the Nintendo Switch. It is ranked #2995 on the all-time Top Rated Switch games,  with a total of 11 reviews  and an average score of 6.77.",['No tags']
Stealth,4485,Party Hard 2,"Party Hard 2 is a stealth game for the Nintendo Switch. It is ranked #3010 on the all-time Top Rated Switch games,  with a total of 9 reviews  and an average score of 6.76.",['No tags']
Stealth,1588,The Swindle,"The Swindle is a stealth game for the Nintendo Switch. It is ranked #3338 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 6.50.",['No tags']
Stealth,7454,Republique: Anniversary Edition,"Republique: Anniversary Edition is a stealth game for the Nintendo Switch. It is ranked #3630 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 6.23.","['Action adventure', 'Adventure', 'Stealth', 'Investigation', 'Dystopian', 'Science Fiction', 'Third Person']"
Stealth,2447,Thief Simulator,"Thief Simulator is a stealth game for the Nintendo Switch. It is ranked #3649 on the all-time Top Rated Switch games,  with a total of 5 reviews  and an average score of 6.20.",['No tags']
Stealth,4916,Commandos 2 - HD Remaster,"Commandos 2 - HD Remaster is a stealth game for the Nintendo Switch. It is ranked #4206 on the all-time Top Rated Switch games,  with a total of 10 reviews  and an average score of 5.28.","['Stealth', 'Strategy', 'Tactical', 'World War II', 'Top-Down', 'Real-time', 'Old school difficulty', ""00's retrogaming""]"
Stealth,4974,Picklock,"Picklock is a stealth game for the Nintendo Switch. It is ranked #4308 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 4.95.",['No tags']
Stealth,979,Hello Neighbor,"Hello Neighbor is a stealth game for the Nintendo Switch. It is ranked #4318 on the all-time Top Rated Switch games,  with a total of 12 reviews  and an average score of 4.88.",['No tags']
Stealth,6386,Secret Neighbor,"Secret Neighbor is a stealth game for the Nintendo Switch. It is ranked #4437 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 4.15.","['Cooperative organization', 'Horror', 'Stealth', 'Scary', 'First-Person']"
Stealth,1728,Hello Neighbor Hide and Seek,"Hello Neighbor Hide and Seek is a stealth game for the Nintendo Switch. It is ranked #4474 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 3.50.",['No tags']
Stealth,9495,Intruders: Hide and Seek,"Intruders: Hide and Seek is a stealth game for the Nintendo Switch. As it only has 2 reviews, it is currently unranked. We need 1 more review to give the game a rank.","['Action adventure', 'Stealth', 'Scary', 'Third Person']"
Stealth,7463,MacGuffin's Curse,"MacGuffin's Curse is a stealth game for the Nintendo Switch. As it only has 2 reviews, it is currently unranked. We need 1 more review to give the game a rank.","['Action adventure', 'Stealth', 'Fantastic', 'Cartoon / comics', 'Top-Down']"
Stealth,8850,Master Spy,"Master Spy is a stealth game for the Nintendo Switch. As it only has 2 reviews, it is currently unranked. We need 1 more review to give the game a rank.","['Action platformer', 'Puzzle platformer', 'Stealth', 'Science Fiction', 'Pixel art', 'Side Scroller']"
Stealth,3381,Roombo: First Blood,"Roombo: First Blood is a stealth game for the Nintendo Switch. As it only has 2 reviews, it is currently unranked. We need 1 more review to give the game a rank.",['No tags']
Stealth,8844,Aragami 2,"Aragami 2 is a stealth game for the Nintendo Switch. As it only has 1 review, it is currently unranked. We need 2 more reviews to give the game a rank.","['Action adventure', 'Stealth', 'Asia', 'Fantasy', 'Third Person']"
Stealth,1682,Deadbolt,"Deadbolt is a stealth game for the Nintendo Switch. As it only has 1 review, it is currently unranked. We need 2 more reviews to give the game a rank.",['No tags']
Stealth,5222,Grey Skies: A War of the Worlds Story,"Grey Skies: A War of the Worlds Story is a stealth game for the Nintendo Switch. As it only has 1 review, it is currently unranked. We need 2 more reviews to give the game a rank.",['No tags']
Stealth,9086,Hello Neighbor 2,"Hello Neighbor 2 is a stealth game for the Nintendo Switch. As it only has 1 review, it is currently unranked. We need 2 more reviews to give the game a rank.",['Stealth']
Stealth,7660,Hundred Fires: The Rising of Red Star,"Hundred Fires: The Rising of Red Star is a stealth game for the Nintendo Switch. As it only has 1 review, it is currently unranked. We need 2 more reviews to give the game a rank.","['Action adventure', 'Stealth', 'Shooting', 'Science Fiction', 'Third Person', 'Top-Down']"
Stealth,5863,Quantum Replica,"Quantum Replica is a stealth game for the Nintendo Switch. As it only has 1 review, it is currently unranked. We need 2 more reviews to give the game a rank.","['Action adventure', 'Stealth', 'Cyberpunk', 'Science Fiction', 'Neon', 'Top-Down', 'Real-time']"
Stealth,8688,Serial Cleaners,"Serial Cleaners is a stealth game for the Nintendo Switch. As it only has 1 review, it is currently unranked. We need 2 more reviews to give the game a rank.","['Action adventure', 'Stealth', 'Top-Down']"
Stealth,8451,Commandos 3: HD Remaster,"Commandos 3: HD Remaster is a stealth game for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Stealth', 'Strategy', 'Tactical', 'World War II', 'Top-Down', 'Real-time', 'Old school difficulty', ""00's retrogaming""]"
Stealth,5387,Escape Route,"Escape Route is a stealth game for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.",['No tags']
Stealth,13749,Ghost Assassin: Stealth Strike,"Ghost Assassin: Stealth Strike is a stealth game for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.",['No tags']
Stealth,7673,Horror Stories,"Horror Stories is a stealth game for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Puzzle', 'Stealth', 'Fantastic', 'Gore', 'Pixel art', 'Top-Down']"
Stealth,8598,Host 714,"Host 714 is a stealth game for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Action adventure', 'Stealth', 'Pixel art', 'Top-Down']"
Stealth,9396,Hundred Fires: The rising of red star Episode 2,"Hundred Fires: The rising of red star Episode 2 is a stealth game for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Action adventure', 'Stealth']"
Stealth,1701,Luke and Rebecca,"Luke and Rebecca is a stealth game for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.",['No tags']
Stealth,11058,Metal Gear Solid 2: Sons of Liberty - Master Collection Version,"Metal Gear Solid 2: Sons of Liberty - Master Collection Version is a stealth game for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank. It is part of the Metal Gear Solid series.",['No tags']
Stealth,11059,Metal Gear Solid 3: Snake Eater - Master Collection Version,"Metal Gear Solid 3: Snake Eater - Master Collection Version is a stealth game for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank. It is part of the Metal Gear Solid series.",['No tags']
Stealth,10291,Metal Gear Solid: Master Collection Version,"Metal Gear Solid: Master Collection Version is a stealth game for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank. It is part of the Metal Gear Solid series.","['Action adventure', 'Stealth', 'Shooting', 'Science Fiction', 'Low-poly', 'Top-Down', ""90's retrogaming""]"
Stealth,8456,Pixel Game Maker Series: Ninja Sneaking R,"Pixel Game Maker Series: Ninja Sneaking R is a stealth game for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank. It is part of the Pixel Game Maker collection.","['Puzzle platformer', 'Stealth', 'Medieval Japan', 'Minimalistic visuals', 'Pixel art', 'Side Scroller']"
Stealth,11170,Prison Break: Jail Escape Simulator,"Prison Break: Jail Escape Simulator is a stealth game for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.",['No tags']
Stealth,5333,Stealth,"Stealth is a stealth game for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Stealth', 'Minimalistic gameplay', 'Minimalistic visuals', 'Top-Down']"
Stealth,8010,The Psychoduck,"The Psychoduck is a stealth game for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Action adventure', 'Puzzle', 'Stealth', 'Funny', 'Pixel art', 'Top-Down']"
Stealth,10665,The Thief Simulator 2023: From Crook to Boss,"The Thief Simulator 2023: From Crook to Boss is a stealth game for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.",['Stealth']
Stealth,7793,There Will Be No Turkey This Christmas,"There Will Be No Turkey This Christmas is a stealth game for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Stealth', 'Funny', 'Pixel art', 'Top-Down']"
Stealth,6270,Closer - anagnorisis,Closer - anagnorisis is a stealth game for the Nintendo Switch. It has been de-listed from the eShop. De-listed games are not included in our rankings.,"['Adventure', 'Puzzle', 'Stealth', 'Minimalistic visuals', 'Monochrome', 'Top-Down']"
Strategy,458,SteamWorld Heist: Ultimate Edition,"SteamWorld Heist: Ultimate Edition is a strategy game for the Nintendo Switch. It is ranked #15 on the all-time Top Rated Switch games,  with a total of 12 reviews  and an average score of 9.35. It is part of the SteamWorld series.","['Strategy', 'Tactical', 'Pixel art', 'Side Scroller', 'Turn-based']"
Strategy,13575,Thronefall,"Thronefall is a strategy game for the Nintendo Switch. It is ranked #41 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 9.13.",['No tags']
Strategy,13258,Shogun Showdown,"Shogun Showdown is a strategy game for the Nintendo Switch. It is ranked #120 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 8.85.",['No tags']
Strategy,71,Wargroove,"Wargroove is a strategy game for the Nintendo Switch. It is ranked #135 on the all-time Top Rated Switch games,  with a total of 12 reviews  and an average score of 8.79.","['Strategy', 'Tactical', 'Fantasy', 'Pixel art', 'Top-Down', 'Turn-based', 'Retro inspired']"
Strategy,10910,Wargroove 2,"Wargroove 2 is a strategy game for the Nintendo Switch. It is ranked #158 on the all-time Top Rated Switch games,  with a total of 10 reviews  and an average score of 8.72.",['No tags']
Strategy,1515,Civilization VI,"Civilization VI is a strategy game for the Nintendo Switch. It is ranked #205 on the all-time Top Rated Switch games,  with a total of 6 reviews  and an average score of 8.63.",['No tags']
Strategy,8105,Mario + Rabbids Sparks of Hope,"Mario + Rabbids Sparks of Hope is a strategy game for the Nintendo Switch. It is ranked #231 on the all-time Top Rated Switch games,  with a total of 15 reviews  and an average score of 8.60. It is part of the Mario series.","['Strategy', 'Tactical', 'Funny', 'Cartoon / comics', 'Top-Down', 'Turn-based']"
Strategy,137,Mario + Rabbids Kingdom Battle,"Mario + Rabbids Kingdom Battle is a strategy game for the Nintendo Switch. It is ranked #256 on the all-time Top Rated Switch games,  with a total of 14 reviews  and an average score of 8.56. It is part of the Mario series.","['RPG', 'Strategy', 'Tactical', 'Funny', 'Cartoon / comics', 'Top-Down', 'Turn-based', 'Family friendly']"
Strategy,13073,SteamWorld Heist II,"SteamWorld Heist II is a strategy game for the Nintendo Switch. It is ranked #277 on the all-time Top Rated Switch games,  with a total of 10 reviews  and an average score of 8.53. It is part of the SteamWorld series.",['No tags']
Strategy,6096,Advance Wars 1+2: Re-Boot Camp,"Advance Wars 1+2: Re-Boot Camp is a strategy game for the Nintendo Switch. It is ranked #331 on the all-time Top Rated Switch games,  with a total of 15 reviews  and an average score of 8.48.","['Strategy', 'Tactical', 'Cartoon / comics', 'Top-Down', 'Turn-based', ""00's retrogaming"", 'Retro inspired']"
Strategy,721,Sumer,"Sumer is a strategy game for the Nintendo Switch. It is ranked #452 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 8.33.",['No tags']
Strategy,2840,Northgard,"Northgard is a strategy game for the Nintendo Switch. It is ranked #505 on the all-time Top Rated Switch games,  with a total of 5 reviews  and an average score of 8.30.","['Strategy', 'Nordic', 'Top-Down', 'Real-time']"
Strategy,4249,Banner of the Maid,"Banner of the Maid is a strategy game for the Nintendo Switch. It is ranked #544 on the all-time Top Rated Switch games,  with a total of 6 reviews  and an average score of 8.25.",['No tags']
Strategy,4623,Sega Ages Herzog Zwei,"Sega Ages Herzog Zwei is a strategy game for the Nintendo Switch. It is ranked #604 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 8.20. It is part of the Sega Ages collection.",['No tags']
Strategy,6565,ConnecTank,"ConnecTank is a strategy game for the Nintendo Switch. It is ranked #748 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 8.10.","['Cooperative organization', 'Puzzle', 'Strategy', 'Science Fiction', 'Funny', 'Cartoon / comics', 'Top-Down', 'Real-time']"
Strategy,2669,Tiny Metal: Full Metal Rumble,"Tiny Metal: Full Metal Rumble is a strategy game for the Nintendo Switch. It is ranked #748 on the all-time Top Rated Switch games,  with a total of 11 reviews  and an average score of 8.10.","['Strategy', 'Tactical', 'Science Fiction', 'Cartoon / comics', 'Top-Down', 'Turn-based', 'Retro inspired']"
Strategy,10954,Company of Heroes Collection,"Company of Heroes Collection is a strategy game for the Nintendo Switch. It is ranked #866 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 8.00.","['Strategy', 'World War II']"
Strategy,13664,Romance of the Three Kingdoms 8 Remake,"Romance of the Three Kingdoms 8 Remake is a strategy game for the Nintendo Switch. It is ranked #866 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 8.00.",['No tags']
Strategy,6488,Suzerain,"Suzerain is a strategy game for the Nintendo Switch. It is ranked #866 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 8.00.","['Adventure', 'Management', 'Strategy', 'Story choices']"
Strategy,12304,Capes,"Capes is a strategy game for the Nintendo Switch. It is ranked #1039 on the all-time Top Rated Switch games,  with a total of 5 reviews  and an average score of 7.90.",['No tags']
Strategy,8746,Factorio,"Factorio is a strategy game for the Nintendo Switch. It is ranked #1083 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 7.88.","['Creative sandbox', 'Management', 'Strategy', 'Crafting', 'Numbers-heavy', 'Science Fiction', 'Top-Down']"
Strategy,1251,Bomber Crew,"Bomber Crew is a strategy game for the Nintendo Switch. It is ranked #1165 on the all-time Top Rated Switch games,  with a total of 9 reviews  and an average score of 7.83.",['No tags']
Strategy,13428,Worms Armageddon: Anniversary Edition,"Worms Armageddon: Anniversary Edition is a strategy game for the Nintendo Switch. It is ranked #1165 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 7.83.",['No tags']
Strategy,13425,Astrea: Six Sided Oracles,"Astrea: Six Sided Oracles is a strategy game for the Nintendo Switch. It is ranked #1242 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 7.80.",['No tags']
Strategy,664,Bad North,"Bad North is a strategy game for the Nintendo Switch. It is ranked #1407 on the all-time Top Rated Switch games,  with a total of 12 reviews  and an average score of 7.71.","['Roguelike', 'Strategy', 'Nordic', 'Drawing / painting', 'Top-Down', 'Real-time', 'Die & retry']"
Strategy,4036,Ancestors Legacy,"Ancestors Legacy is a strategy game for the Nintendo Switch. It is ranked #1451 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 7.68.",['No tags']
Strategy,2429,Reverse Crawl,"Reverse Crawl is a strategy game for the Nintendo Switch. It is ranked #1467 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 7.67.",['No tags']
Strategy,3791,XCOM 2 Collection,"XCOM 2 Collection is a strategy game for the Nintendo Switch. It is ranked #1533 on the all-time Top Rated Switch games,  with a total of 8 reviews  and an average score of 7.64.",['No tags']
Strategy,9748,GrimGrimoire OnceMore,"GrimGrimoire OnceMore is a strategy game for the Nintendo Switch. It is ranked #1548 on the all-time Top Rated Switch games,  with a total of 6 reviews  and an average score of 7.63.","['RPG', 'Strategy', 'Tower defense', 'Fantasy', 'Drawing / painting', 'Side Scroller']"
Strategy,605,World Conqueror X,"World Conqueror X is a strategy game for the Nintendo Switch. It is ranked #1683 on the all-time Top Rated Switch games,  with a total of 8 reviews  and an average score of 7.56.",['No tags']
Strategy,687,Masters of Anima,"Masters of Anima is a strategy game for the Nintendo Switch. It is ranked #1769 on the all-time Top Rated Switch games,  with a total of 7 reviews  and an average score of 7.50.",['No tags']
Strategy,4526,Wartile,"Wartile is a strategy game for the Nintendo Switch. It is ranked #1769 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 7.50.",['No tags']
Strategy,4753,John Wick Hex,"John Wick Hex is a strategy game for the Nintendo Switch. It is ranked #1914 on the all-time Top Rated Switch games,  with a total of 6 reviews  and an average score of 7.43.","['Strategy', 'Shooting', 'Tactical', 'Top-Down', 'Turn-based']"
Strategy,2188,Hard West,"Hard West is a strategy game for the Nintendo Switch. It is ranked #1999 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 7.38.","['RPG', 'Strategy', 'Tactical', 'Fantastic', 'Western', 'Top-Down', 'Turn-based']"
Strategy,3129,Spaceland,"Spaceland is a strategy game for the Nintendo Switch. It is ranked #1999 on the all-time Top Rated Switch games,  with a total of 8 reviews  and an average score of 7.38.",['No tags']
Strategy,4593,Great Conqueror: Rome,"Great Conqueror: Rome is a strategy game for the Nintendo Switch. It is ranked #2021 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 7.37.",['No tags']
Strategy,11451,Growth,"Growth is a strategy game for the Nintendo Switch. It is ranked #2291 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 7.20.",['No tags']
Strategy,846,Mushroom Wars 2,"Mushroom Wars 2 is a strategy game for the Nintendo Switch. It is ranked #2291 on the all-time Top Rated Switch games,  with a total of 10 reviews  and an average score of 7.20.",['No tags']
Strategy,109,Tiny Metal,"Tiny Metal is a strategy game for the Nintendo Switch. It is ranked #2324 on the all-time Top Rated Switch games,  with a total of 11 reviews  and an average score of 7.18.","['Strategy', 'Cartoon / comics', 'Top-Down', 'Turn-based', 'Retro inspired']"
Strategy,3911,Warborn,"Warborn is a strategy game for the Nintendo Switch. It is ranked #2378 on the all-time Top Rated Switch games,  with a total of 10 reviews  and an average score of 7.16.",['No tags']
Strategy,6262,Fort Triumph,"Fort Triumph is a strategy game for the Nintendo Switch. It is ranked #2413 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 7.13.","['RPG', 'Strategy', 'Fantasy', 'Cartoon / comics', 'Top-Down', 'Turn-based', 'Old school difficulty']"
Strategy,11936,Hex Gambit: Respawned,"Hex Gambit: Respawned is a strategy game for the Nintendo Switch. It is ranked #2413 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 7.13.",['No tags']
Strategy,8705,The Battle of Polytopia,"The Battle of Polytopia is a strategy game for the Nintendo Switch. It is ranked #2413 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 7.13.","['Management', 'Strategy', 'Low-poly', 'Top-Down', 'Turn-based']"
Strategy,13784,Metal Slug Tactics,"Metal Slug Tactics is a strategy game for the Nintendo Switch. It is ranked #2462 on the all-time Top Rated Switch games,  with a total of 6 reviews  and an average score of 7.10. It is part of the Metal Slug series.",['No tags']
Strategy,5880,Pathway,"Pathway is a strategy game for the Nintendo Switch. It is ranked #2462 on the all-time Top Rated Switch games,  with a total of 5 reviews  and an average score of 7.10.","['Adventure', 'RPG', 'Strategy', 'Tactical', 'Early XXth Century', 'Pixel art', 'Top-Down', 'Turn-based']"
Strategy,3784,"Warhammer 40,000: Mechanicus","Warhammer 40,000: Mechanicus is a strategy game for the Nintendo Switch. It is ranked #2462 on the all-time Top Rated Switch games,  with a total of 5 reviews  and an average score of 7.10. It is part of the Warhammer series.",['No tags']
Strategy,1324,Crush Your Enemies!,"Crush Your Enemies! is a strategy game for the Nintendo Switch. It is ranked #2484 on the all-time Top Rated Switch games,  with a total of 6 reviews  and an average score of 7.08.",['No tags']
Strategy,11254,Howl,"Howl is a strategy game for the Nintendo Switch. It is ranked #2545 on the all-time Top Rated Switch games,  with a total of 7 reviews  and an average score of 7.04.",['No tags']
Strategy,517,Ambition of the Slimes,"Ambition of the Slimes is a strategy game for the Nintendo Switch. It is ranked #2584 on the all-time Top Rated Switch games,  with a total of 6 reviews  and an average score of 7.00.",['No tags']
Strategy,1334,Element,"Element is a strategy game for the Nintendo Switch. It is ranked #2584 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 7.00.",['No tags']
Strategy,2563,Skulls of the Shogun: Bone-A-Fide Edition,"Skulls of the Shogun: Bone-A-Fide Edition is a strategy game for the Nintendo Switch. It is ranked #2584 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 7.00.",['No tags']
Strategy,2303,War Theatre,"War Theatre is a strategy game for the Nintendo Switch. It is ranked #2584 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 7.00.",['No tags']
Strategy,12051,Empires Shall Fall,"Empires Shall Fall is a strategy game for the Nintendo Switch. It is ranked #2696 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 6.97.",['No tags']
Strategy,2676,Mutant Year Zero: Road to Eden,"Mutant Year Zero: Road to Eden is a strategy game for the Nintendo Switch. It is ranked #2765 on the all-time Top Rated Switch games,  with a total of 6 reviews  and an average score of 6.92.",['No tags']
Strategy,4245,Sentinels of Freedom,"Sentinels of Freedom is a strategy game for the Nintendo Switch. It is ranked #2783 on the all-time Top Rated Switch games,  with a total of 5 reviews  and an average score of 6.90.",['No tags']
Strategy,2577,Police Stories,"Police Stories is a strategy game for the Nintendo Switch. It is ranked #2820 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 6.88.",['No tags']
Strategy,3069,Worbital,"Worbital is a strategy game for the Nintendo Switch. It is ranked #2888 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 6.83.",['No tags']
Strategy,3096,Anthill,"Anthill is a strategy game for the Nintendo Switch. It is ranked #2936 on the all-time Top Rated Switch games,  with a total of 10 reviews  and an average score of 6.82.",['No tags']
Strategy,5038,Door Kickers,"Door Kickers is a strategy game for the Nintendo Switch. It is ranked #2947 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 6.80.",['No tags']
Strategy,13332,Edge of Sanity,"Edge of Sanity is a strategy game for the Nintendo Switch. It is ranked #2947 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 6.80.",['No tags']
Strategy,2431,Undead Horde,"Undead Horde is a strategy game for the Nintendo Switch. It is ranked #2995 on the all-time Top Rated Switch games,  with a total of 6 reviews  and an average score of 6.77.",['No tags']
Strategy,4656,Transformers: Battlegrounds,"Transformers: Battlegrounds is a strategy game for the Nintendo Switch. It is ranked #3010 on the all-time Top Rated Switch games,  with a total of 5 reviews  and an average score of 6.76.",['No tags']
Strategy,4316,Cruel Bands Career,"Cruel Bands Career is a strategy game for the Nintendo Switch. It is ranked #3020 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 6.75.",['No tags']
Strategy,2500,Golem Gates,"Golem Gates is a strategy game for the Nintendo Switch. It is ranked #3020 on the all-time Top Rated Switch games,  with a total of 10 reviews  and an average score of 6.75.",['No tags']
Strategy,4694,Space Crew,"Space Crew is a strategy game for the Nintendo Switch. It is ranked #3082 on the all-time Top Rated Switch games,  with a total of 10 reviews  and an average score of 6.72.",['No tags']
Strategy,3115,Sea Salt,"Sea Salt is a strategy game for the Nintendo Switch. It is ranked #3134 on the all-time Top Rated Switch games,  with a total of 6 reviews  and an average score of 6.68.","['Hack & slash', 'Strategy', 'Pirates', 'Scary', 'Pixel art', 'Top-Down', 'Real-time']"
Strategy,619,Neo Atlas 1469,"Neo Atlas 1469 is a strategy game for the Nintendo Switch. It is ranked #3147 on the all-time Top Rated Switch games,  with a total of 9 reviews  and an average score of 6.67.",['No tags']
Strategy,416,ACORN Tactics,"ACORN Tactics is a strategy game for the Nintendo Switch. It is ranked #3210 on the all-time Top Rated Switch games,  with a total of 8 reviews  and an average score of 6.63.",['No tags']
Strategy,2550,Phantom Doctrine,"Phantom Doctrine is a strategy game for the Nintendo Switch. It is ranked #3210 on the all-time Top Rated Switch games,  with a total of 7 reviews  and an average score of 6.63.",['No tags']
Strategy,596,"I, Zombie","I, Zombie is a strategy game for the Nintendo Switch. It is ranked #3240 on the all-time Top Rated Switch games,  with a total of 9 reviews  and an average score of 6.61.",['No tags']
Strategy,2005,Achtung! Cthulhu Tactics,"Achtung! Cthulhu Tactics is a strategy game for the Nintendo Switch. It is ranked #3245 on the all-time Top Rated Switch games,  with a total of 10 reviews  and an average score of 6.60.","['Strategy', 'Fantastic', 'World War II', 'Cthulhu', 'Scary', 'Top-Down', 'Turn-based']"
Strategy,6598,Actraiser Renaissance,"Actraiser Renaissance is a strategy game for the Nintendo Switch. It is ranked #3245 on the all-time Top Rated Switch games,  with a total of 5 reviews  and an average score of 6.60.","['Action platformer', 'Strategy', 'Fantasy', 'Side Scroller', 'Top-Down', 'Real-time', ""90's retrogaming""]"
Strategy,10288,Nobunaga's Ambition: Awakening,"Nobunaga's Ambition: Awakening is a strategy game for the Nintendo Switch. It is ranked #3245 on the all-time Top Rated Switch games,  with a total of 5 reviews  and an average score of 6.60.","['Management', 'Strategy', 'Numbers-heavy', 'Tactical', 'Medieval Japan', 'Anime', 'Top-Down', 'Turn-based']"
Strategy,8522,Gunslingers and Zombies,"Gunslingers and Zombies is a strategy game for the Nintendo Switch. It is ranked #3303 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 6.55.","['Strategy', 'Western', 'Zombies', 'Low-poly', 'Turn-based']"
Strategy,4251,Immortal Realms: Vampire Wars,"Immortal Realms: Vampire Wars is a strategy game for the Nintendo Switch. It is ranked #3477 on the all-time Top Rated Switch games,  with a total of 10 reviews  and an average score of 6.38.",['No tags']
Strategy,2641,SolSeraph,"SolSeraph is a strategy game for the Nintendo Switch. It is ranked #3477 on the all-time Top Rated Switch games,  with a total of 8 reviews  and an average score of 6.38.","['Action platformer', 'Strategy', 'Fantasy', 'Side Scroller', 'Top-Down', 'Real-time', 'Retro inspired']"
Strategy,4554,CastleStorm II,"CastleStorm II is a strategy game for the Nintendo Switch. It is ranked #3601 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 6.25.",['No tags']
Strategy,5351,Romance of the Three Kingdoms XIV,"Romance of the Three Kingdoms XIV is a strategy game for the Nintendo Switch. It is ranked #3601 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 6.25.","['Strategy', 'Asia', 'Medieval Japan', 'Political', 'Top-Down', 'Turn-based']"
